Generations,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Best Fitness Score
Gen 9259,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9260,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9261,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9262,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9263,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9264,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9265,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9266,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9267,20835.315306995588,21361.675902949082,18952.28122228849,21471.918315326548,22678.525381294254,18952.28122228849
Gen 9268,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22678.525381294254,18950.289394939435
Gen 9269,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9270,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9271,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9272,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9273,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9274,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9275,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9276,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9277,20835.315306995588,21361.675902949082,18950.289394939435,21471.918315326548,22677.73050513002,18950.289394939435
Gen 9278,20835.315306995588,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9279,20835.315306995588,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9280,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9281,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9282,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9283,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9284,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9285,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9286,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9287,20832.897486454858,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9288,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9289,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9290,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9291,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9292,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9293,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9294,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9295,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9296,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9297,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9298,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9299,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9300,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9301,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9302,20831.905977623857,21361.675902949082,18950.289394939435,21471.179364941832,22677.73050513002,18950.289394939435
Gen 9303,20831.905977623857,21361.675902949082,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9304,20831.905977623857,21361.675902949082,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9305,20831.905977623857,21360.018862257217,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9306,20831.905977623857,21355.056271739144,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9307,20831.905977623857,21355.056271739144,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9308,20831.905977623857,21355.056271739144,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9309,20829.488157083128,21355.056271739144,18950.289394939435,21470.141725915226,22671.05714207475,18950.289394939435
Gen 9310,20829.488157083128,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9311,20829.488157083128,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9312,20829.488157083128,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9313,20829.488157083128,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9314,20829.488157083128,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9315,20829.488157083128,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9316,20807.956814035937,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9317,20807.956814035937,21355.056271739144,18942.42013271483,21470.141725915226,22671.05714207475,18942.42013271483
Gen 9318,20807.956814035937,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9319,20807.956814035937,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9320,20807.956814035937,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9321,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9322,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9323,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9324,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9325,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9326,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22671.05714207475,18942.42013271483
Gen 9327,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9328,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9329,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9330,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9331,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9332,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9333,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9334,20744.023297393403,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9335,20741.605476852674,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9336,20741.605476852674,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9337,20741.605476852674,21355.056271739144,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9338,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9339,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9340,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9341,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9342,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9343,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22670.78492733422,18942.42013271483
Gen 9344,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9345,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9346,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9347,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9348,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9349,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9350,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22656.330466595762,18942.42013271483
Gen 9351,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22622.49428292891,18942.42013271483
Gen 9352,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22622.49428292891,18942.42013271483
Gen 9353,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22622.49428292891,18942.42013271483
Gen 9354,20741.605476852674,21353.36701363476,18942.42013271483,21469.40277553051,22622.49428292891,18942.42013271483
Gen 9355,20716.664804433756,21353.36701363476,18942.42013271483,21469.40277553051,22622.49428292891,18942.42013271483
Gen 9356,20716.664804433756,21353.36701363476,18919.95695704129,21469.40277553051,22622.49428292891,18919.95695704129
Gen 9357,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22622.49428292891,18919.95695704129
Gen 9358,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9359,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9360,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9361,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9362,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9363,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9364,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9365,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9366,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9367,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22608.03982219045,18919.95695704129
Gen 9368,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9369,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9370,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9371,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9372,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9373,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9374,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9375,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9376,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9377,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9378,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9379,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9380,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9381,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9382,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9383,20716.664804433756,21346.747382424826,18919.95695704129,21469.40277553051,22607.76760744992,18919.95695704129
Gen 9384,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22607.76760744992,18910.416381156043
Gen 9385,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22607.76760744992,18910.416381156043
Gen 9386,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9387,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9388,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9389,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9390,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9391,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9392,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9393,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9394,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9395,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9396,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9397,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9398,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9399,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9400,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9401,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9402,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9403,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9404,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9405,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9406,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9407,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9408,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9409,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9410,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9411,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9412,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9413,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9414,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9415,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9416,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9417,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9418,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9419,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9420,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9421,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9422,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9423,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9424,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9425,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9426,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9427,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9428,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9429,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9430,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9431,20716.664804433756,21346.747382424826,18910.416381156043,21469.40277553051,22604.75171670961,18910.416381156043
Gen 9432,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9433,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9434,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9435,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9436,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9437,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9438,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9439,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9440,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9441,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9442,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9443,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9444,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9445,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9446,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9447,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9448,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9449,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9450,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9451,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9452,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22604.75171670961,18910.416381156043
Gen 9453,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9454,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9455,20716.664804433756,21346.747382424826,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9456,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9457,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9458,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9459,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9460,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9461,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9462,20716.664804433756,21334.947573922047,18910.416381156043,21463.07438441966,22580.805131820234,18910.416381156043
Gen 9463,20716.664804433756,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9464,20716.664804433756,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9465,20716.664804433756,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9466,20716.664804433756,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9467,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9468,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9469,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9470,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9471,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9472,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9473,20700.176371232843,21334.947573922047,18910.416381156043,21462.66992821755,22580.805131820234,18910.416381156043
Gen 9474,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9475,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9476,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9477,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9478,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9479,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9480,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9481,20700.176371232843,21334.947573922047,18910.416381156043,21460.258933937635,22580.805131820234,18910.416381156043
Gen 9482,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9483,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9484,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9485,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9486,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9487,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9488,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9489,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9490,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9491,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9492,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9493,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9494,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9495,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9496,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9497,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9498,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9499,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9500,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9501,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9502,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9503,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9504,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9505,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9506,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9507,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9508,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9509,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9510,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9511,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
